source,strategy,run_file,run_tag,run_timestamp,ticker,simulated_date,horizon,k,action,k_return,correct,true_label,confidence_band
agent,nexustrader,batch_eval50_stageA_v3_20260304_153929.jsonl,eval50_stageA_v3,20260304_153929,AAPL,2022-02-28,short,10,HOLD,-0.08781467919397458,0,SELL,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v3_20260304_153929.jsonl,eval50_stageA_v3,20260304_153929,AAPL,2021-11-15,short,10,HOLD,0.10199981932380739,0,BUY,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v3_20260304_153929.jsonl,eval50_stageA_v3,20260304_153929,AAPL,2022-09-26,short,10,HOLD,-0.06864767923058716,0,SELL,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v3_20260304_153929.jsonl,eval50_stageA_v3,20260304_153929,AAPL,2023-05-15,short,10,BUY,0.030394605394605395,1,BUY,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v3_20260304_153929.jsonl,eval50_stageA_v3,20260304_153929,AAPL,2023-10-30,short,10,HOLD,0.08663731020498153,0,BUY,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v3_20260304_153929.jsonl,eval50_stageA_v3,20260304_153929,AAPL,2022-01-17,short,10,HOLD,0.02832756660027967,0,BUY,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v3_20260304_153929.jsonl,eval50_stageA_v3,20260304_153929,AAPL,2024-12-02,short,10,HOLD,0.04779001799511311,0,BUY,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v3_20260304_153929.jsonl,eval50_stageA_v3,20260304_153929,NVDA,2021-11-15,short,10,BUY,0.08829331861941407,1,BUY,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v3_20260304_153929.jsonl,eval50_stageA_v3,20260304_153929,NVDA,2022-01-17,short,10,HOLD,-0.048835959041127454,0,SELL,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v3_20260304_153929.jsonl,eval50_stageA_v3,20260304_153929,NVDA,2023-05-15,short,10,BUY,0.3853833523778404,1,BUY,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v3_20260304_153929.jsonl,eval50_stageA_v3,20260304_153929,AAPL,2025-08-11,short,10,BUY,-8.802067543755462e-05,0,HOLD,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v3_20260304_153929.jsonl,eval50_stageA_v3,20260304_153929,NVDA,2023-10-30,short,10,HOLD,0.18121519570530026,0,BUY,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v3_20260304_153929.jsonl,eval50_stageA_v3,20260304_153929,NVDA,2024-12-02,short,10,HOLD,-0.04775963742489936,0,SELL,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v3_20260304_153929.jsonl,eval50_stageA_v3,20260304_153929,NVDA,2025-02-24,short,10,BUY,-0.178845638363878,0,SELL,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v3_20260304_153929.jsonl,eval50_stageA_v3,20260304_153929,NVDA,2026-01-05,short,10,BUY,-0.05342328329696271,0,SELL,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v3_20260304_153929.jsonl,eval50_stageA_v3,20260304_153929,JNJ,2021-11-15,short,10,BUY,-0.04017047714683271,0,SELL,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v3_20260304_153929.jsonl,eval50_stageA_v3,20260304_153929,JNJ,2022-01-17,short,10,HOLD,0.022621320334066917,1,HOLD,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v3_20260304_153929.jsonl,eval50_stageA_v3,20260304_153929,JNJ,2022-02-28,short,10,HOLD,0.04326437627563997,0,BUY,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v3_20260304_153929.jsonl,eval50_stageA_v3,20260304_153929,NVDA,2022-02-28,short,10,BUY,-0.12513301284337064,0,SELL,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v3_20260304_153929.jsonl,eval50_stageA_v3,20260304_153929,JNJ,2022-09-26,short,10,HOLD,-0.031925256127476875,0,SELL,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v3_20260304_153929.jsonl,eval50_stageA_v3,20260304_153929,JNJ,2023-05-15,short,10,HOLD,-0.02516644646701387,0,SELL,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v3_20260304_153929.jsonl,eval50_stageA_v3,20260304_153929,JNJ,2023-10-30,short,10,HOLD,0.004080572892619981,1,HOLD,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v3_20260304_153929.jsonl,eval50_stageA_v3,20260304_153929,AAPL,2025-02-24,short,10,BUY,-0.07940108183793369,0,SELL,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v3_20260304_153929.jsonl,eval50_stageA_v3,20260304_153929,JNJ,2025-02-24,short,10,HOLD,0.024184510556908685,1,HOLD,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v3_20260304_153929.jsonl,eval50_stageA_v3,20260304_153929,NVDA,2022-09-26,short,10,HOLD,-0.045632915109049835,0,SELL,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v3_20260304_153929.jsonl,eval50_stageA_v3,20260304_153929,JNJ,2024-12-02,short,10,HOLD,-0.070736352663135,0,SELL,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v3_20260304_153929.jsonl,eval50_stageA_v3,20260304_153929,JNJ,2025-08-11,short,10,HOLD,0.026406609449140403,0,BUY,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v3_20260304_153929.jsonl,eval50_stageA_v3,20260304_153929,JPM,2022-01-17,short,10,SELL,-0.0007934028086593675,1,HOLD,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v3_20260304_153929.jsonl,eval50_stageA_v3,20260304_153929,JPM,2022-02-28,short,10,HOLD,-0.08201696108798054,0,SELL,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v3_20260304_153929.jsonl,eval50_stageA_v3,20260304_153929,JPM,2022-09-26,short,10,HOLD,-0.00805959695310468,1,HOLD,MEDIUM
agent,nexustrader,batch_eval50_stageA_v3_20260304_153929.jsonl,eval50_stageA_v3,20260304_153929,JPM,2023-05-15,short,10,HOLD,0.016490633194613705,1,HOLD,UNKNOWN
