source,strategy,run_file,run_tag,run_timestamp,ticker,simulated_date,horizon,k,action,k_return,correct,true_label,confidence_band
agent,nexustrader,batch_stageB_hurtset_debug_v5_20260310_163144.jsonl,stageB_hurtset_debug_v5,20260310_163144,JNJ,2026-01-26,short,10,BUY,0.07743005985742178,1,BUY,MEDIUM
agent,nexustrader,batch_stageB_hurtset_debug_v5_20260310_163144.jsonl,stageB_hurtset_debug_v5,20260310_163144,AAPL,2023-10-30,short,10,SELL,0.08663731020498153,0,BUY,MEDIUM
agent,nexustrader,batch_stageB_hurtset_debug_v5_20260310_163144.jsonl,stageB_hurtset_debug_v5,20260310_163144,NVDA,2025-02-03,short,10,SELL,0.19492533335723214,0,BUY,MEDIUM
agent,nexustrader,batch_stageB_hurtset_debug_v5_20260310_163144.jsonl,stageB_hurtset_debug_v5,20260310_163144,JPM,2025-04-07,short,10,SELL,0.09862896129190615,0,BUY,HIGH
agent,nexustrader,batch_stageB_hurtset_debug_v5_20260310_163144.jsonl,stageB_hurtset_debug_v5,20260310_163144,NVDA,2024-09-09,short,10,SELL,0.0920442761679558,0,BUY,HIGH
agent,nexustrader,batch_stageB_hurtset_debug_v5_20260310_163144.jsonl,stageB_hurtset_debug_v5,20260310_163144,XOM,2026-01-26,short,10,BUY,0.12140315910836678,1,BUY,MEDIUM
agent,nexustrader,batch_stageB_hurtset_debug_v5_20260310_163144.jsonl,stageB_hurtset_debug_v5,20260310_163144,XOM,2022-09-26,short,10,SELL,0.17694691721265055,0,BUY,MEDIUM
agent,nexustrader,batch_stageB_hurtset_debug_v5_20260310_163144.jsonl,stageB_hurtset_debug_v5,20260310_163144,NVDA,2025-06-30,short,10,BUY,0.08044800704113728,1,BUY,HIGH
agent,nexustrader,batch_stageB_hurtset_debug_v5_20260310_163144.jsonl,stageB_hurtset_debug_v5,20260310_163144,JPM,2024-06-17,short,10,SELL,0.07103291604077114,0,BUY,MEDIUM
agent,nexustrader,batch_stageB_hurtset_debug_v5_20260310_163144.jsonl,stageB_hurtset_debug_v5,20260310_163144,JNJ,2025-09-22,short,10,SELL,0.08007574300157475,0,BUY,MEDIUM
