source,strategy,run_file,run_tag,run_timestamp,ticker,simulated_date,horizon,k,action,k_return,correct,true_label,confidence_band
agent,nexustrader,batch_eval50_stageB_fix_bear_lean_20260306_131027.jsonl,eval50_stageB_fix_bear_lean,20260306_131027,AAPL,2023-10-30,short,10,SELL,0.08663721955011981,0,BUY,MEDIUM
agent,nexustrader,batch_eval50_stageB_fix_bear_lean_20260306_131027.jsonl,eval50_stageB_fix_bear_lean,20260306_131027,AAPL,2024-12-02,short,10,BUY,0.0477899570203518,1,BUY,MEDIUM
agent,nexustrader,batch_eval50_stageB_fix_bear_lean_20260306_131027.jsonl,eval50_stageB_fix_bear_lean,20260306_131027,AAPL,2025-08-11,short,10,BUY,-8.802068136082665e-05,0,HOLD,MEDIUM
agent,nexustrader,batch_eval50_stageB_fix_bear_lean_20260306_131027.jsonl,eval50_stageB_fix_bear_lean,20260306_131027,AAPL,2025-02-24,short,10,BUY,-0.079401019817322,0,SELL,MEDIUM
agent,nexustrader,batch_eval50_stageB_fix_bear_lean_20260306_131027.jsonl,eval50_stageB_fix_bear_lean,20260306_131027,AAPL,2022-01-17,short,10,SELL,0.02832756660027967,0,BUY,MEDIUM
agent,nexustrader,batch_eval50_stageB_fix_bear_lean_20260306_131027.jsonl,eval50_stageB_fix_bear_lean,20260306_131027,AAPL,2026-01-05,short,10,BUY,-0.07692885754650981,0,SELL,MEDIUM
agent,nexustrader,batch_eval50_stageB_fix_bear_lean_20260306_131027.jsonl,eval50_stageB_fix_bear_lean,20260306_131027,AAPL,2023-05-15,short,10,BUY,0.03039469796343027,1,BUY,MEDIUM
agent,nexustrader,batch_eval50_stageB_fix_bear_lean_20260306_131027.jsonl,eval50_stageB_fix_bear_lean,20260306_131027,AAPL,2022-02-28,short,10,SELL,-0.08781493729761349,1,SELL,MEDIUM
agent,nexustrader,batch_eval50_stageB_fix_bear_lean_20260306_131027.jsonl,eval50_stageB_fix_bear_lean,20260306_131027,AAPL,2022-09-26,short,10,SELL,-0.0686476580186097,1,SELL,MEDIUM
agent,nexustrader,batch_eval50_stageB_fix_bear_lean_20260306_131027.jsonl,eval50_stageB_fix_bear_lean,20260306_131027,AAPL,2021-11-15,short,10,SELL,0.10199982992734072,0,BUY,MEDIUM
agent,nexustrader,batch_eval50_stageB_fix_bear_lean_20260306_131027.jsonl,eval50_stageB_fix_bear_lean,20260306_131027,NVDA,2022-02-28,short,10,BUY,-0.12513280715433325,0,SELL,HIGH
agent,nexustrader,batch_eval50_stageB_fix_bear_lean_20260306_131027.jsonl,eval50_stageB_fix_bear_lean,20260306_131027,NVDA,2023-05-15,short,10,BUY,0.38538316969520553,1,BUY,HIGH
agent,nexustrader,batch_eval50_stageB_fix_bear_lean_20260306_131027.jsonl,eval50_stageB_fix_bear_lean,20260306_131027,NVDA,2021-11-15,short,10,BUY,0.0882931220303985,1,BUY,MEDIUM
agent,nexustrader,batch_eval50_stageB_fix_bear_lean_20260306_131027.jsonl,eval50_stageB_fix_bear_lean,20260306_131027,NVDA,2023-10-30,short,10,BUY,0.18121497662001304,1,BUY,MEDIUM
agent,nexustrader,batch_eval50_stageB_fix_bear_lean_20260306_131027.jsonl,eval50_stageB_fix_bear_lean,20260306_131027,NVDA,2024-12-02,short,10,BUY,-0.04775963742489936,0,SELL,HIGH
agent,nexustrader,batch_eval50_stageB_fix_bear_lean_20260306_131027.jsonl,eval50_stageB_fix_bear_lean,20260306_131027,NVDA,2022-09-26,short,10,SELL,-0.04563298607125315,1,SELL,MEDIUM
