source,strategy,run_file,run_tag,run_timestamp,ticker,simulated_date,horizon,k,action,k_return,correct,true_label,confidence_band
agent,nexustrader,batch_eval50_stageA_v4_20260304_210159.jsonl,eval50_stageA_v4,20260304_210159,AAPL,2022-09-26,short,10,HOLD,-0.06864746616139346,1,HOLD,MEDIUM
agent,nexustrader,batch_eval50_stageA_v4_20260304_210159.jsonl,eval50_stageA_v4,20260304_210159,AAPL,2021-10-25,short,10,HOLD,0.013587075856953597,1,HOLD,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v4_20260304_210159.jsonl,eval50_stageA_v4,20260304_210159,AAPL,2022-02-28,short,10,HOLD,-0.08781503161457337,0,SELL,MEDIUM
agent,nexustrader,batch_eval50_stageA_v4_20260304_210159.jsonl,eval50_stageA_v4,20260304_210159,AAPL,2022-10-17,short,10,HOLD,0.07675018077051038,0,BUY,MEDIUM
agent,nexustrader,batch_eval50_stageA_v4_20260304_210159.jsonl,eval50_stageA_v4,20260304_210159,AAPL,2022-08-15,short,10,HOLD,-0.06819109654024137,1,HOLD,MEDIUM
agent,nexustrader,batch_eval50_stageA_v4_20260304_210159.jsonl,eval50_stageA_v4,20260304_210159,AAPL,2021-12-27,short,10,HOLD,-0.04513957195598759,1,HOLD,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v4_20260304_210159.jsonl,eval50_stageA_v4,20260304_210159,AAPL,2022-01-17,short,10,HOLD,0.028327288496050484,1,HOLD,MEDIUM
agent,nexustrader,batch_eval50_stageA_v4_20260304_210159.jsonl,eval50_stageA_v4,20260304_210159,AAPL,2022-04-11,short,10,HOLD,-0.05399681048546561,1,HOLD,MEDIUM
agent,nexustrader,batch_eval50_stageA_v4_20260304_210159.jsonl,eval50_stageA_v4,20260304_210159,AAPL,2023-10-09,short,10,HOLD,-0.03346553501749033,1,HOLD,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v4_20260304_210159.jsonl,eval50_stageA_v4,20260304_210159,AAPL,2023-05-15,short,10,BUY,0.030394787801657677,1,HOLD,MEDIUM
agent,nexustrader,batch_eval50_stageA_v4_20260304_210159.jsonl,eval50_stageA_v4,20260304_210159,AAPL,2023-04-03,short,10,BUY,0.0018054696573315287,1,HOLD,MEDIUM
agent,nexustrader,batch_eval50_stageA_v4_20260304_210159.jsonl,eval50_stageA_v4,20260304_210159,AAPL,2023-10-30,short,10,HOLD,0.08663731020498153,0,BUY,MEDIUM
agent,nexustrader,batch_eval50_stageA_v4_20260304_210159.jsonl,eval50_stageA_v4,20260304_210159,AAPL,2024-06-17,short,10,BUY,0.016615062919478566,1,HOLD,MEDIUM
agent,nexustrader,batch_eval50_stageA_v4_20260304_210159.jsonl,eval50_stageA_v4,20260304_210159,AAPL,2023-01-09,short,10,HOLD,0.09512121006007346,0,BUY,MEDIUM
agent,nexustrader,batch_eval50_stageA_v4_20260304_210159.jsonl,eval50_stageA_v4,20260304_210159,AAPL,2024-12-02,short,10,BUY,0.04778988992513157,1,HOLD,MEDIUM
agent,nexustrader,batch_eval50_stageA_v4_20260304_210159.jsonl,eval50_stageA_v4,20260304_210159,AAPL,2024-12-23,short,10,BUY,-0.049242103472762096,0,HOLD,HIGH
agent,nexustrader,batch_eval50_stageA_v4_20260304_210159.jsonl,eval50_stageA_v4,20260304_210159,AAPL,2025-02-24,short,10,BUY,-0.07940108183793369,0,SELL,MEDIUM
agent,nexustrader,batch_eval50_stageA_v4_20260304_210159.jsonl,eval50_stageA_v4,20260304_210159,AAPL,2025-08-11,short,10,BUY,-8.802068136082665e-05,0,HOLD,MEDIUM
agent,nexustrader,batch_eval50_stageA_v4_20260304_210159.jsonl,eval50_stageA_v4,20260304_210159,AAPL,2025-09-01,short,10,HOLD,0.03669681604707483,1,HOLD,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v4_20260304_210159.jsonl,eval50_stageA_v4,20260304_210159,AAPL,2026-01-26,short,10,BUY,0.07621846973689136,1,BUY,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v4_20260304_210159.jsonl,eval50_stageA_v4,20260304_210159,AAPL,2025-09-22,short,10,BUY,0.0023821931376384426,1,HOLD,MEDIUM
agent,nexustrader,batch_eval50_stageA_v4_20260304_210159.jsonl,eval50_stageA_v4,20260304_210159,JNJ,2021-10-25,short,10,BUY,-0.007374678081891777,0,HOLD,MEDIUM
agent,nexustrader,batch_eval50_stageA_v4_20260304_210159.jsonl,eval50_stageA_v4,20260304_210159,JNJ,2021-11-15,short,10,HOLD,-0.04017005676839484,1,HOLD,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v4_20260304_210159.jsonl,eval50_stageA_v4,20260304_210159,AAPL,2026-01-05,short,10,HOLD,-0.07692885754650981,0,SELL,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v4_20260304_210159.jsonl,eval50_stageA_v4,20260304_210159,JNJ,2021-12-27,short,10,HOLD,0.02015669489606191,1,HOLD,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v4_20260304_210159.jsonl,eval50_stageA_v4,20260304_210159,JNJ,2022-02-07,short,10,BUY,-0.05194439358584828,0,HOLD,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v4_20260304_210159.jsonl,eval50_stageA_v4,20260304_210159,JNJ,2022-02-28,short,10,HOLD,0.04326426764203187,1,HOLD,MEDIUM
agent,nexustrader,batch_eval50_stageA_v4_20260304_210159.jsonl,eval50_stageA_v4,20260304_210159,JNJ,2022-04-11,short,10,BUY,0.02691299407809505,1,HOLD,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v4_20260304_210159.jsonl,eval50_stageA_v4,20260304_210159,JNJ,2022-08-15,short,10,SELL,-0.012010361583081603,1,HOLD,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v4_20260304_210159.jsonl,eval50_stageA_v4,20260304_210159,JNJ,2023-04-03,short,10,HOLD,0.02652246761387891,1,HOLD,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v4_20260304_210159.jsonl,eval50_stageA_v4,20260304_210159,JNJ,2022-09-26,short,10,HOLD,-0.03192475228323028,1,HOLD,MEDIUM
agent,nexustrader,batch_eval50_stageA_v4_20260304_210159.jsonl,eval50_stageA_v4,20260304_210159,JNJ,2023-01-09,short,10,SELL,-0.0414054796770409,1,HOLD,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v4_20260304_210159.jsonl,eval50_stageA_v4,20260304_210159,JNJ,2023-10-09,short,10,HOLD,-0.04509902416230625,1,HOLD,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v4_20260304_210159.jsonl,eval50_stageA_v4,20260304_210159,JNJ,2024-06-17,short,10,HOLD,0.0005480050076281725,1,HOLD,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v4_20260304_210159.jsonl,eval50_stageA_v4,20260304_210159,JNJ,2024-12-02,short,10,HOLD,-0.07073625775894803,0,SELL,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v4_20260304_210159.jsonl,eval50_stageA_v4,20260304_210159,JNJ,2024-12-23,short,10,HOLD,-0.020651129990385028,1,HOLD,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v4_20260304_210159.jsonl,eval50_stageA_v4,20260304_210159,JNJ,2023-10-30,short,10,HOLD,0.004080909259144335,1,HOLD,MEDIUM
agent,nexustrader,batch_eval50_stageA_v4_20260304_210159.jsonl,eval50_stageA_v4,20260304_210159,JNJ,2025-02-24,short,10,HOLD,0.024184608658995455,1,HOLD,MEDIUM
agent,nexustrader,batch_eval50_stageA_v4_20260304_210159.jsonl,eval50_stageA_v4,20260304_210159,AAPL,2022-02-07,short,10,BUY,-0.042758944917069094,0,HOLD,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v4_20260304_210159.jsonl,eval50_stageA_v4,20260304_210159,JNJ,2025-08-11,short,10,HOLD,0.026406609449140403,1,HOLD,MEDIUM
