source,strategy,run_file,run_tag,run_timestamp,ticker,simulated_date,horizon,k,action,k_return,correct,true_label,confidence_band
agent,nexustrader,batch_eval50_stageB_v4.2_new_fix_bear_lean_20260307_234833.jsonl,eval50_stageB_v4.2_new_fix_bear_lean,20260307_234833,AAPL,2022-09-26,short,10,SELL,-0.06864754794871875,1,SELL,HIGH
agent,nexustrader,batch_eval50_stageB_v4.2_new_fix_bear_lean_20260307_234833.jsonl,eval50_stageB_v4.2_new_fix_bear_lean,20260307_234833,AAPL,2023-05-15,short,10,BUY,0.03039451555638606,1,BUY,UNKNOWN
agent,nexustrader,batch_eval50_stageB_v4.2_new_fix_bear_lean_20260307_234833.jsonl,eval50_stageB_v4.2_new_fix_bear_lean,20260307_234833,AAPL,2021-11-15,short,10,HOLD,0.1019999232801898,0,BUY,HIGH
agent,nexustrader,batch_eval50_stageB_v4.2_new_fix_bear_lean_20260307_234833.jsonl,eval50_stageB_v4.2_new_fix_bear_lean,20260307_234833,AAPL,2022-02-28,short,10,SELL,-0.08781503989702096,1,SELL,MEDIUM
agent,nexustrader,batch_eval50_stageB_v4.2_new_fix_bear_lean_20260307_234833.jsonl,eval50_stageB_v4.2_new_fix_bear_lean,20260307_234833,AAPL,2025-08-11,short,10,HOLD,-8.802067543755462e-05,1,HOLD,HIGH
agent,nexustrader,batch_eval50_stageB_v4.2_new_fix_bear_lean_20260307_234833.jsonl,eval50_stageB_v4.2_new_fix_bear_lean,20260307_234833,AAPL,2023-10-30,short,10,SELL,0.08663731020498153,0,BUY,MEDIUM
agent,nexustrader,batch_eval50_stageB_v4.2_new_fix_bear_lean_20260307_234833.jsonl,eval50_stageB_v4.2_new_fix_bear_lean,20260307_234833,AAPL,2024-12-02,short,10,HOLD,0.04779001799511311,0,BUY,UNKNOWN
agent,nexustrader,batch_eval50_stageB_v4.2_new_fix_bear_lean_20260307_234833.jsonl,eval50_stageB_v4.2_new_fix_bear_lean,20260307_234833,AAPL,2022-01-17,short,10,SELL,0.028327752870280408,0,BUY,MEDIUM
agent,nexustrader,batch_eval50_stageB_v4.2_new_fix_bear_lean_20260307_234833.jsonl,eval50_stageB_v4.2_new_fix_bear_lean,20260307_234833,AAPL,2025-02-24,short,10,BUY,-0.07940108183793369,0,SELL,HIGH
agent,nexustrader,batch_eval50_stageB_v4.2_new_fix_bear_lean_20260307_234833.jsonl,eval50_stageB_v4.2_new_fix_bear_lean,20260307_234833,AAPL,2026-01-05,short,10,SELL,-0.07692885754650981,1,SELL,MEDIUM
agent,nexustrader,batch_eval50_stageB_v4.2_new_fix_bear_lean_20260307_234833.jsonl,eval50_stageB_v4.2_new_fix_bear_lean,20260307_234833,NVDA,2023-10-30,short,10,BUY,0.18121506935725856,1,BUY,HIGH
agent,nexustrader,batch_eval50_stageB_v4.2_new_fix_bear_lean_20260307_234833.jsonl,eval50_stageB_v4.2_new_fix_bear_lean,20260307_234833,NVDA,2022-01-17,short,10,BUY,-0.04883603642100529,0,SELL,MEDIUM
agent,nexustrader,batch_eval50_stageB_v4.2_new_fix_bear_lean_20260307_234833.jsonl,eval50_stageB_v4.2_new_fix_bear_lean,20260307_234833,NVDA,2022-02-28,short,10,BUY,-0.1251326406084493,0,SELL,HIGH
agent,nexustrader,batch_eval50_stageB_v4.2_new_fix_bear_lean_20260307_234833.jsonl,eval50_stageB_v4.2_new_fix_bear_lean,20260307_234833,NVDA,2023-05-15,short,10,BUY,0.38538326103651693,1,BUY,UNKNOWN
agent,nexustrader,batch_eval50_stageB_v4.2_new_fix_bear_lean_20260307_234833.jsonl,eval50_stageB_v4.2_new_fix_bear_lean,20260307_234833,NVDA,2024-12-02,short,10,HOLD,-0.04775963742489936,0,SELL,HIGH
agent,nexustrader,batch_eval50_stageB_v4.2_new_fix_bear_lean_20260307_234833.jsonl,eval50_stageB_v4.2_new_fix_bear_lean,20260307_234833,NVDA,2021-11-15,short,10,BUY,0.08829253226350199,1,BUY,HIGH
agent,nexustrader,batch_eval50_stageB_v4.2_new_fix_bear_lean_20260307_234833.jsonl,eval50_stageB_v4.2_new_fix_bear_lean,20260307_234833,NVDA,2022-09-26,short,10,BUY,-0.04563283701997081,0,SELL,MEDIUM
