source,strategy,run_file,run_tag,run_timestamp,ticker,simulated_date,horizon,k,action,k_return,correct,true_label,confidence_band
agent,nexustrader,batch_eval50_stageA_v6_lean_20260304_232934.jsonl,eval50_stageA_v6_lean,20260304_232934,AAPL,2025-02-24,short,10,BUY,-0.07940108183793369,0,SELL,HIGH
agent,nexustrader,batch_eval50_stageA_v6_lean_20260304_232934.jsonl,eval50_stageA_v6_lean,20260304_232934,AAPL,2022-02-07,short,10,BUY,-0.042758597539484064,0,HOLD,HIGH
agent,nexustrader,batch_eval50_stageA_v6_lean_20260304_232934.jsonl,eval50_stageA_v6_lean,20260304_232934,AAPL,2023-05-15,short,10,BUY,0.03039469796343027,1,HOLD,HIGH
agent,nexustrader,batch_eval50_stageA_v6_lean_20260304_232934.jsonl,eval50_stageA_v6_lean,20260304_232934,AAPL,2025-04-07,short,10,SELL,0.10073841965373757,0,BUY,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v6_lean_20260304_232934.jsonl,eval50_stageA_v6_lean,20260304_232934,AAPL,2023-01-09,short,10,HOLD,0.0951213518419009,0,BUY,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v6_lean_20260304_232934.jsonl,eval50_stageA_v6_lean,20260304_232934,AAPL,2024-12-23,short,10,BUY,-0.04924204337113625,0,HOLD,HIGH
agent,nexustrader,batch_eval50_stageA_v6_lean_20260304_232934.jsonl,eval50_stageA_v6_lean,20260304_232934,AAPL,2024-12-02,short,10,BUY,0.04779002105534666,1,HOLD,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v6_lean_20260304_232934.jsonl,eval50_stageA_v6_lean,20260304_232934,AAPL,2022-08-15,short,10,BUY,-0.0681909294376823,0,SELL,HIGH
agent,nexustrader,batch_eval50_stageA_v6_lean_20260304_232934.jsonl,eval50_stageA_v6_lean,20260304_232934,AAPL,2023-04-03,short,10,BUY,0.0018052831757929776,1,HOLD,MEDIUM
agent,nexustrader,batch_eval50_stageA_v6_lean_20260304_232934.jsonl,eval50_stageA_v6_lean,20260304_232934,AAPL,2023-10-09,short,10,BUY,-0.03346553501749033,0,HOLD,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v6_lean_20260304_232934.jsonl,eval50_stageA_v6_lean,20260304_232934,AAPL,2023-10-30,short,10,BUY,0.08663740871394554,1,BUY,MEDIUM
agent,nexustrader,batch_eval50_stageA_v6_lean_20260304_232934.jsonl,eval50_stageA_v6_lean,20260304_232934,AAPL,2022-04-11,short,10,HOLD,-0.05399708221393571,0,SELL,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v6_lean_20260304_232934.jsonl,eval50_stageA_v6_lean,20260304_232934,AAPL,2022-02-28,short,10,HOLD,-0.08781476522853711,0,SELL,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v6_lean_20260304_232934.jsonl,eval50_stageA_v6_lean,20260304_232934,AAPL,2024-06-17,short,10,BUY,0.016615133888233297,1,HOLD,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v6_lean_20260304_232934.jsonl,eval50_stageA_v6_lean,20260304_232934,AAPL,2021-12-27,short,10,BUY,-0.045139402915690685,0,HOLD,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v6_lean_20260304_232934.jsonl,eval50_stageA_v6_lean,20260304_232934,AAPL,2022-09-26,short,10,HOLD,-0.06864755501936437,0,SELL,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v6_lean_20260304_232934.jsonl,eval50_stageA_v6_lean,20260304_232934,AAPL,2022-10-17,short,10,BUY,0.07675018077051038,1,BUY,MEDIUM
agent,nexustrader,batch_eval50_stageA_v6_lean_20260304_232934.jsonl,eval50_stageA_v6_lean,20260304_232934,AAPL,2022-01-17,short,10,HOLD,0.02832747736744181,1,HOLD,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v6_lean_20260304_232934.jsonl,eval50_stageA_v6_lean,20260304_232934,AAPL,2025-08-11,short,10,BUY,-8.802067543755462e-05,0,HOLD,HIGH
agent,nexustrader,batch_eval50_stageA_v6_lean_20260304_232934.jsonl,eval50_stageA_v6_lean,20260304_232934,AAPL,2025-09-01,short,10,BUY,0.03669681604707483,1,HOLD,MEDIUM
agent,nexustrader,batch_eval50_stageA_v6_lean_20260304_232934.jsonl,eval50_stageA_v6_lean,20260304_232934,JNJ,2022-02-28,short,10,BUY,0.043264163513480586,1,HOLD,MEDIUM
agent,nexustrader,batch_eval50_stageA_v6_lean_20260304_232934.jsonl,eval50_stageA_v6_lean,20260304_232934,AAPL,2026-01-26,short,10,BUY,0.07621846973689136,1,BUY,HIGH
agent,nexustrader,batch_eval50_stageA_v6_lean_20260304_232934.jsonl,eval50_stageA_v6_lean,20260304_232934,JNJ,2021-10-25,short,10,BUY,-0.007374677301662654,0,HOLD,HIGH
agent,nexustrader,batch_eval50_stageA_v6_lean_20260304_232934.jsonl,eval50_stageA_v6_lean,20260304_232934,JNJ,2022-08-15,short,10,SELL,-0.012010462868656964,1,HOLD,UNKNOWN
agent,nexustrader,batch_eval50_stageA_v6_lean_20260304_232934.jsonl,eval50_stageA_v6_lean,20260304_232934,AAPL,2025-09-22,short,10,BUY,0.002382073738438501,1,HOLD,HIGH
agent,nexustrader,batch_eval50_stageA_v6_lean_20260304_232934.jsonl,eval50_stageA_v6_lean,20260304_232934,JNJ,2022-04-11,short,10,BUY,0.026912705652251345,1,HOLD,HIGH
agent,nexustrader,batch_eval50_stageA_v6_lean_20260304_232934.jsonl,eval50_stageA_v6_lean,20260304_232934,JNJ,2022-01-17,short,10,BUY,0.022621320334066917,1,HOLD,MEDIUM
