source,strategy,run_file,run_tag,run_timestamp,ticker,simulated_date,horizon,k,action,k_return,correct,true_label,confidence_band
agent,nexustrader,batch_eval50_g-3-f_structured_debate_20260303_155108.jsonl,eval50_g-3-f_structured_debate,20260303_155108,NVDA,2023-05-15,short,10,BUY,0.38538326103651693,1,BUY,HIGH
agent,nexustrader,batch_eval50_g-3-f_structured_debate_20260303_155108.jsonl,eval50_g-3-f_structured_debate,20260303_155108,JNJ,2021-11-15,short,10,HOLD,-0.04017037951513624,0,SELL,UNKNOWN
agent,nexustrader,batch_eval50_g-3-f_structured_debate_20260303_155108.jsonl,eval50_g-3-f_structured_debate,20260303_155108,JNJ,2022-01-17,short,10,HOLD,0.022621008368495354,1,HOLD,LOW
agent,nexustrader,batch_eval50_g-3-f_structured_debate_20260303_155108.jsonl,eval50_g-3-f_structured_debate,20260303_155108,NVDA,2024-12-02,short,10,HOLD,-0.04775963742489936,0,SELL,LOW
agent,nexustrader,batch_eval50_g-3-f_structured_debate_20260303_155108.jsonl,eval50_g-3-f_structured_debate,20260303_155108,NVDA,2021-11-15,short,10,BUY,0.0882931220303985,1,BUY,HIGH
agent,nexustrader,batch_eval50_g-3-f_structured_debate_20260303_155108.jsonl,eval50_g-3-f_structured_debate,20260303_155108,NVDA,2023-10-30,short,10,HOLD,0.1812151788999006,0,BUY,UNKNOWN
agent,nexustrader,batch_eval50_g-3-f_structured_debate_20260303_155108.jsonl,eval50_g-3-f_structured_debate,20260303_155108,AAPL,2022-09-26,short,10,HOLD,-0.06864776808852333,0,SELL,LOW
agent,nexustrader,batch_eval50_g-3-f_structured_debate_20260303_155108.jsonl,eval50_g-3-f_structured_debate,20260303_155108,NVDA,2022-01-17,short,10,HOLD,-0.04883582950209718,0,SELL,LOW
agent,nexustrader,batch_eval50_g-3-f_structured_debate_20260303_155108.jsonl,eval50_g-3-f_structured_debate,20260303_155108,AAPL,2024-12-02,short,10,HOLD,0.04779001799511311,0,BUY,LOW
agent,nexustrader,batch_eval50_g-3-f_structured_debate_20260303_155108.jsonl,eval50_g-3-f_structured_debate,20260303_155108,NVDA,2025-08-11,short,10,HOLD,-0.012358523327499652,1,HOLD,LOW
