source,strategy,run_file,run_tag,run_timestamp,ticker,simulated_date,horizon,k,action,k_return,correct,true_label,confidence_band
agent,nexustrader,batch_eval50_stageB_v2_almost_full373_lean_20260305_204909.jsonl,eval50_stageB_v2_almost_full373_lean,20260305_204909,AAPL,2022-10-17,short,10,SELL,0.07674994594060565,0,BUY,MEDIUM
agent,nexustrader,batch_eval50_stageB_v2_almost_full373_lean_20260305_204909.jsonl,eval50_stageB_v2_almost_full373_lean,20260305_204909,AAPL,2022-02-07,short,10,BUY,-0.042758944917069094,0,SELL,HIGH
agent,nexustrader,batch_eval50_stageB_v2_almost_full373_lean_20260305_204909.jsonl,eval50_stageB_v2_almost_full373_lean,20260305_204909,AAPL,2021-12-06,short,10,BUY,0.026796277604648155,1,BUY,MEDIUM
agent,nexustrader,batch_eval50_stageB_v2_almost_full373_lean_20260305_204909.jsonl,eval50_stageB_v2_almost_full373_lean,20260305_204909,AAPL,2022-02-28,short,10,BUY,-0.0878148429806536,0,SELL,MEDIUM
agent,nexustrader,batch_eval50_stageB_v2_almost_full373_lean_20260305_204909.jsonl,eval50_stageB_v2_almost_full373_lean,20260305_204909,AAPL,2022-05-23,short,10,SELL,0.03913064360460479,0,BUY,MEDIUM
agent,nexustrader,batch_eval50_stageB_v2_almost_full373_lean_20260305_204909.jsonl,eval50_stageB_v2_almost_full373_lean,20260305_204909,AAPL,2021-11-15,short,10,SELL,0.10200003784012712,0,BUY,MEDIUM
agent,nexustrader,batch_eval50_stageB_v2_almost_full373_lean_20260305_204909.jsonl,eval50_stageB_v2_almost_full373_lean,20260305_204909,AAPL,2022-09-05,short,10,SELL,0.015336955372622384,0,HOLD,HIGH
agent,nexustrader,batch_eval50_stageB_v2_almost_full373_lean_20260305_204909.jsonl,eval50_stageB_v2_almost_full373_lean,20260305_204909,AAPL,2022-08-15,short,10,BUY,-0.0681911026546419,0,SELL,MEDIUM
agent,nexustrader,batch_eval50_stageB_v2_almost_full373_lean_20260305_204909.jsonl,eval50_stageB_v2_almost_full373_lean,20260305_204909,AAPL,2021-10-04,short,10,SELL,0.053255628611053527,0,BUY,MEDIUM
agent,nexustrader,batch_eval50_stageB_v2_almost_full373_lean_20260305_204909.jsonl,eval50_stageB_v2_almost_full373_lean,20260305_204909,AAPL,2022-07-25,short,10,BUY,0.07943133900515335,1,BUY,MEDIUM
